Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 13,v,Perrier KCC 8,Hong Kong Football Club (HKFC),19:15,"2-3(0-3,0-3,3-0,2-3,3-1)",1,05/10/2016
The Squash Club 3,v,KTSC,Kwun Chung (KCSC),19:00,"3-2(2-3,0-3,3-1,3-0,3-0)",1,05/10/2016
South China Athletic Association,v,Visions,South China Athletic Assocation (SCAA),19:00,"4-1(2-3,3-0,WO,3-0,3-0)",1,05/10/2016
Honey Badger SC 2,v,Honey Badger SC 3,HK Squash Centre (HKSC),19:00,"4-1(3-1,2-3,3-0,3-0,3-1)",1,05/10/2016
Star River 2,v,SQUASHED BALLS,Cornwall Street (CSPSC),19:00,"0-5(0-3,2-3,0-3,0-3,1-3)",1,05/10/2016
i-MASK Advance Squash Club 10,v,[BYE],,,,1,05/10/2016
SQUASHED BALLS,v,The Squash Club 3,HK Squash Centre (HKSC),19:00,"3-2(3-1,0-3,3-0,2-3,3-0)",2,12/10/2016
KTSC,v,Hong Kong Football Club 13,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,2-3,2-3,3-2)",2,12/10/2016
Honey Badger SC 3,v,South China Athletic Association,HK Squash Centre (HKSC),19:00,"2-3(0-3,0-3,0-3,3-0,WO)",2,12/10/2016
Visions,v,Star River 2,Java Road (JRSC),19:00,"0-5(0-3,0-3,1-3,1-3,0-3)",2,12/10/2016
Perrier KCC 8,v,i-MASK Advance Squash Club 10,Kowloon Cricket Club (KCC),19:00,"3-2(3-1,2-3,3-1,2-3,3-0)",2,12/10/2016
Honey Badger SC 2,v,[BYE],,,,2,12/10/2016
The Squash Club 3,v,i-MASK Advance Squash Club 10,Kwun Chung (KCSC),19:00,"3-2(3-1,1-3,1-3,3-0,3-1)",3,26/10/2016
South China Athletic Association,v,KTSC,South China Athletic Assocation (SCAA),19:00,"3-2(0-3,3-0,3-0,3-0,1-3)",3,26/10/2016
Honey Badger SC 3,v,Visions,HK Squash Centre (HKSC),19:00,"1-4(2-3,2-3,3-2,1-3,0-3)",3,26/10/2016
