Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Young Player 1,v,Young Player 2,HK Squash Centre (HKSC),19:00,"2-1(3-0,3-0,1-3)",1,12/10/2017
Hong Kong Football Club 1,v,Food Angel,Hong Kong Football Club (HKFC),19:00,"0-3(0-3,0-3,1-3)",1,12/10/2017
Perrier Sergio Tacchini KCC 1,v,[BYE],,,,1,12/10/2017
Young Player 2,v,Food Angel,HK Squash Centre (HKSC),19:00,"1-2(0-3,0-3,3-2)",2,19/10/2017
Hong Kong Football Club 1,v,Perrier Sergio Tacchini KCC 1,Hong Kong Football Club (HKFC),19:00,"3-0(3-0,3-1,3-2)",2,19/10/2017
Young Player 1,v,[BYE],,,,2,19/10/2017
Hong Kong Football Club 1,v,Young Player 1,Hong Kong Football Club (HKFC),19:00,"1-2(3-1,1-3,1-3)",3,26/10/2017
Perrier Sergio Tacchini KCC 1,v,Food Angel,Kowloon Cricket Club (KCC),19:00,"2-1(0-3,3-2,3-1)",3,26/10/2017
Young Player 2,v,[BYE],,,,3,26/10/2017
Young Player 2,v,Hong Kong Football Club 1,HK Squash Centre (HKSC),19:00,"0-3(0-3,0-3,2-3)",4,02/11/2017
Young Player 1,v,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),19:00,"0-3(0-3,0-3,0-3)",4,02/11/2017
Food Angel,v,[BYE],,,,4,02/11/2017
Food Angel,v,Young Player 1,HK Squash Centre (HKSC),19:00,"3-0(3-0,3-0,3-1)",5,09/11/2017
Young Player 2,v,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),19:00,"0-3(1-3,0-3,2-3)",5,09/11/2017
Hong Kong Football Club 1,v,[BYE],,,,5,09/11/2017
Young Player 2,v,Young Player 1,HK Squash Centre (HKSC),19:00,"1-2(0-3,0-3,3-0)",6,23/11/2017
Food Angel,v,Hong Kong Football Club 1,HK Squash Centre (HKSC),19:00,"2-1(3-1,2-3,3-1)",6,23/11/2017
Perrier Sergio Tacchini KCC 1,v,[BYE],,,,6,23/11/2017
Food Angel,v,Young Player 2,HK Squash Centre (HKSC),19:00,"2-1(3-2,3-0,1-3)",7,30/11/2017
Perrier Sergio Tacchini KCC 1,v,Hong Kong Football Club 1,Kowloon Cricket Club (KCC),19:00,"3-0(3-2,3-1,3-2)",7,30/11/2017
Young Player 1,v,[BYE],,,,7,30/11/2017
Young Player 1,v,Hong Kong Football Club 1,HK Squash Centre (HKSC),19:00,"3-0(3-0,3-1,3-0)",8,07/12/2017
Food Angel,v,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),19:00,"1-2(2-3,3-0,WO)",8,07/12/2017
Young Player 2,v,[BYE],,,,8,07/12/2017
Hong Kong Football Club 1,v,Young Player 2,Hong Kong Football Club (HKFC),19:00,"3-0(3-0,3-2,3-0)",9,14/12/2017
Perrier Sergio Tacchini KCC 1,v,Young Player 1,Kowloon Cricket Club (KCC),19:00,"2-1(3-2,3-0,1-3)",9,14/12/2017
Food Angel,v,[BYE],,,,9,14/12/2017
Young Player 1,v,Food Angel,HK Squash Centre (HKSC),19:00,"3-0(3-0,3-0,3-1)",10,04/01/2018
Perrier Sergio Tacchini KCC 1,v,Young Player 2,Kowloon Cricket Club (KCC),19:00,"3-0(3-1,3-0,3-0)",10,04/01/2018
Hong Kong Football Club 1,v,[BYE],,,,10,04/01/2018
Young Player 1,v,Young Player 2,HK Squash Centre (HKSC),19:00,"1-2(3-1,1-3,0-3)",11,11/01/2018
Food Angel,v,Hong Kong Football Club 1,HK Squash Centre (HKSC),19:00,"3-0(3-0,3-0,3-0)",11,11/01/2018
Perrier Sergio Tacchini KCC 1,v,[BYE],,,,11,11/01/2018
Young Player 2,v,Food Angel,HK Squash Centre (HKSC),19:00,"2-1(2-3,3-0,3-2)",12,18/01/2018
Perrier Sergio Tacchini KCC 1,v,Hong Kong Football Club 1,Kowloon Cricket Club (KCC),19:00,"3-0(3-1,3-1,3-1)",12,18/01/2018
Young Player 1,v,[BYE],,,,12,18/01/2018
Hong Kong Football Club 1,v,Young Player 1,Hong Kong Football Club (HKFC),19:00,"0-3(1-3,0-3,0-3)",13,25/01/2018
Perrier Sergio Tacchini KCC 1,v,Food Angel,Kowloon Cricket Club (KCC),19:00,"0-3(0-3,0-3,0-3)",13,25/01/2018
Young Player 2,v,[BYE],,,,13,25/01/2018
Young Player 2,v,Hong Kong Football Club 1,HK Squash Centre (HKSC),19:00,"1-2(0-3,0-3,3-0)",14,01/02/2018
Young Player 1,v,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),19:00,"1-2(3-0,1-3,0-3)",14,01/02/2018
Food Angel,v,[BYE],,,,14,01/02/2018
Food Angel,v,Young Player 1,HK Squash Centre (HKSC),19:00,"3-0(3-0,3-1,3-2)",15,08/02/2018
Young Player 2,v,Perrier Sergio Tacchini KCC 1,HK Squash Centre (HKSC),19:00,"1-2(1-3,1-3,3-1)",15,08/02/2018
Hong Kong Football Club 1,v,[BYE],,,,15,08/02/2018
