Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
X-Alpha 5,v,Humphrey Squash,Cornwall Street Squash Centre,19:00,"3-2(0-3,3-2,3-0,0-3,CR)",16,01/03/2024
Bravo,v,[BYE],,,,16,01/03/2024
Bravo,v,X-Alpha 5,Yuen Long Jockey Club Squash Courts,19:00,"2-3(3-0,3-0,0-3,0-3,CR)",17,08/03/2024
Humphrey Squash,v,North District Sports Association 2,Tsing Yi Sports Centre,19:00,"1-4(3-0,0-3,0-3,0-3,1-3)",17,08/03/2024
Yuen Long District Sports Association Limited,v,Squashathon 1,Tai Kiu Market Squash Courts,19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",17,08/03/2024
HK Squash Gear,v,[BYE],,,,17,08/03/2024
HK Squash Gear,v,Yuen Long District Sports Association Limited,Cornwall Street Squash Centre,19:00,"0-5(0-3,0-3,WO,WO,WO)",18,15/03/2024
Squashathon 1,v,Humphrey Squash,Cornwall Street Squash Centre,19:00,"4-1(2-3,3-2,3-0,3-0,3-2)",18,15/03/2024
North District Sports Association 2,v,Bravo,Pei Ho Street Sports Centre,19:00,"4-1(3-1,0-3,3-1,3-0,3-0)",18,15/03/2024
X-Alpha 5,v,[BYE],,,,18,15/03/2024
X-Alpha 5,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,"2-3(1-3,3-0,0-3,0-3,3-0)",19,22/03/2024
Bravo,v,Squashathon 1,Cornwall Street Squash Centre,19:00,"3-2(3-1,3-0,3-2,0-3,0-3)",19,22/03/2024
Humphrey Squash,v,HK Squash Gear,Tsing Yi Sports Centre,19:00,"5-0(CR,CR,CR,CR,CR)",19,22/03/2024
Yuen Long District Sports Association Limited,v,[BYE],,,,19,22/03/2024
Yuen Long District Sports Association Limited,v,Humphrey Squash,Yuen Long Jockey Club Squash Courts,19:00,"0-5(0-3,0-3,0-3,1-3,0-3)",20,12/04/2024
HK Squash Gear,v,Bravo,Cornwall Street Squash Centre,19:00,"0-5(1-3,CR,CR,CR,CR)",20,12/04/2024
Squashathon 1,v,X-Alpha 5,Cornwall Street Squash Centre,19:00,"2-3(0-3,1-3,3-2,3-0,0-3)",20,12/04/2024
North District Sports Association 2,v,[BYE],,,,20,12/04/2024
North District Sports Association 2,v,Squashathon 1,Pei Ho Street Sports Centre,19:00,"2-3(1-3,3-1,2-3,3-0,1-3)",21,19/04/2024
X-Alpha 5,v,HK Squash Gear,Cornwall Street Squash Centre,19:00,"1-4(0-3,3-0,1-3,0-3,0-3)",21,19/04/2024
Bravo,v,Yuen Long District Sports Association Limited,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-0,1-3,CR,CR)",21,19/04/2024
Humphrey Squash,v,[BYE],,,,21,19/04/2024
